system:index,BAMod_bool,BAMod_class,BAS3_bool,BAS3_class,FinalBurn_class,Landsat_bool,Landsat_class,TM_bool,TM_class,comb,issubset_BAMod,issubset_BAS3,issubset_Landsat,issubset_TM,lat,lon,sampleID
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002b0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.91748226,121.8525747,2719
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002b1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.92100495,139.798383,422
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002b2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.92376959,148.9721005,1191
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000006af,1,2,1,2,2,1,2,1,2,1,1,1,1,1,67.92471492,160.9633724,336
1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005bf,1,1,0,0,1,1,1,1,1,2,1,1,1,1,67.92477289,153.3304348,2341
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002b3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.92682854,121.7308413,2476
1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000062e,0,0,1,2,2,1,2,1,2,3,0,1,1,1,67.93013273,150.989652,229
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002b4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.93020408,132.9272962,1655
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002b5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.93069012,162.4843227,2387
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002b6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.935555,135.7186489,523
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002b7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.93750808,132.6885426,913
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002b8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.93796737,132.6773547,615
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002b9,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.94088808,150.7660994,2394
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002ba,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.94160154,165.2403548,1129
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002bb,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.94203407,103.17699,3336
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002bc,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.94208312,129.7394135,2452
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002bd,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.94612307,152.453887,3304
1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000062f,0,0,1,2,2,1,2,1,2,3,0,1,1,1,67.94824114,165.3309593,246
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002be,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.952727,133.5836937,1754
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002bf,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.95374813,135.0632011,910
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005c0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67.9550056,132.9048625,140
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002c0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.95719947,103.3139825,2307
1_1_1_2_1_2_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000005,0,0,1,2,0,0,0,1,2,7,0,1,1,1,67.96098971,141.4067495,1394
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002c1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.96103876,153.2108016,1664
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002c2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.96220259,153.3375292,1436
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002c3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.96387029,139.7828653,1029
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002c4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.96393272,162.4239242,1319
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002c5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.96398623,133.8600822,2561
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002c6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.96824021,103.1141211,3361
2_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000630,0,0,0,0,2,1,2,1,2,4,1,0,1,1,67.9683829,151.8181262,1489
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002c7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.97943255,103.1064604,2950
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002c8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.98004345,150.8843325,877
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000006b0,1,2,1,2,2,1,2,1,2,1,1,1,1,1,67.98452039,165.2256576,2049
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002c9,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.98565746,165.5425838,1932
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002ca,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.9898936,123.2055195,3111
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002cb,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.9905268,164.7751636,3288
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002cc,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.99134727,130.7058612,1861
1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000005e,0,0,1,2,2,1,2,1,2,3,1,1,1,1,67.99510183,150.3174291,2490
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002cd,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.99614972,150.6389615,1874
1_2_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000005f,0,0,0,0,2,1,2,1,2,4,1,1,1,1,67.99681413,151.8128199,752
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002ce,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.99875384,151.5054853,2878
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002cf,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.00307916,134.25898,2258
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002d0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.00584827,134.1309057,1402
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002d1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.01112784,130.661676,3109
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002d2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.0168132,160.5461164,785
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000006b1,1,2,1,2,2,1,2,1,2,1,1,1,1,1,68.02071491,141.3651104,3399
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005c1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,68.02074166,132.9102669,184
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002d3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.02172713,153.284729,1722
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002d4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.02373818,153.3051918,2202
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002d5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.02417963,88.90718438,2724
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002d6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.02798324,156.8146827,1158
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002d7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.02816161,165.4073615,2390
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000006b2,1,2,1,2,2,1,2,1,2,1,1,1,1,1,68.03017266,162.3307602,249
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002d8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.03341889,130.2310472,2687
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002d9,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.03510889,164.1363795,1558
1_1_1_1_1_1_2_1_2_1_1_1_2_00000000000000000669,1,2,1,2,2,0,0,0,0,13,1,1,0,1,68.0373429,141.4523305,3313
1_1_1_1_1_1_2_1_2_1_1_1_2_0000000000000000051e,1,2,1,2,0,0,0,0,0,13,1,1,0,1,68.0402101,141.4549702,2223
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002da,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.04442395,150.3851718,2039
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000060a,0,0,0,0,2,0,0,0,0,0,1,1,1,1,68.04552535,152.224707,2104
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002db,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.04753194,164.8795244,1189
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000060b,0,0,0,0,2,0,0,0,0,0,1,1,1,1,68.04899007,141.1506767,1060
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002dc,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.05142028,150.5033558,1725
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002dd,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.05843445,134.1668371,2383
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002de,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.05869753,145.9737251,1227
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002df,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.05913452,139.3340835,702
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002e0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.06640732,151.9960577,1971
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002e1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.06847634,162.1321741,1157
2_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000061,0,0,0,0,2,1,2,1,2,4,1,0,1,1,68.07223536,145.2507711,395
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002e2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.08009676,135.0975496,1451
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002e3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.08261169,155.2622824,981
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002e4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.08540309,134.2557694,997
1_1_1_1_1_1_1_2_1_2_1_1_1_2_0000000000000000066a,1,2,1,2,2,0,0,0,0,13,1,1,1,1,68.08698607,141.2159134,329
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002e5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.08729375,134.5145846,1091
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000006b3,1,2,1,2,2,1,2,1,2,1,1,1,1,1,68.08740077,141.1867464,244
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002e6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.08748995,151.7962855,1032
1_2_1_1_1_2_1_2_1_1_2_0000000000000000051f,1,2,0,0,0,0,0,0,0,14,1,1,0,1,68.0891309,141.0551405,313
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002e7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.0906247,141.4418471,651
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000006b4,1,2,1,2,2,1,2,1,2,1,1,1,1,1,68.09358108,162.4516821,2085
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002e8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.09468694,135.2608018,1173
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002e9,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.0951596,141.0405236,616
1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000556,0,0,1,1,1,1,1,1,1,3,0,1,1,1,68.10418928,153.57371,15
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000006b5,1,2,1,2,2,1,2,1,2,1,1,1,1,1,68.10509448,162.1899507,335
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000006b6,1,2,1,2,2,1,2,1,2,1,1,1,1,1,68.107382,141.2124531,2555
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002ea,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.10766292,151.6462546,2367
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002eb,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.10851461,164.6233222,2806
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002ec,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.11501152,153.3724797,1224
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002ed,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.12323856,151.6849864,2081
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002ee,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.13103753,135.1945841,2760
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002ef,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.13333842,131.4785744,3315
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002f0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.13415444,151.2981593,2140
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002f1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.13588457,150.1229677,813
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002f2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.1359247,155.2986285,2675
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002f3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.13641075,155.1606594,1755
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005c2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,68.13698151,137.1298295,64
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005c3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,68.14119982,153.8650899,3062
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002f4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.14261335,149.3616119,513
1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000062,0,0,1,2,2,1,2,1,2,3,1,1,1,1,68.15224501,145.378074,248
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002f5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.15878206,131.675631,3142
1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000652,1,2,1,2,2,0,0,1,2,5,1,1,0,1,68.16177445,162.4133153,
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002f6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.17017952,124.2919661,2086
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005c4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,68.17363978,136.9981612,2586
1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000006b8,1,2,0,0,2,1,2,1,2,2,1,1,1,1,68.17381368,162.5411718,314
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002f7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.17565083,83.3412408,2184
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002f8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.17778674,122.0969022,3354
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002f9,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.17890152,149.6663379,1842
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002fa,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.17942323,149.6007044,856
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002fb,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.18262041,129.0066004,446
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002fc,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.18340075,132.2632201,1310
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002fd,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.18451107,155.0482277,3025
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002fe,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.18608067,150.1177684,2091
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002ff,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.18674062,132.2482242,473
1_1_1_1_1_1_1_2_1_2_1_1_1_2_00000000000000000520,1,1,1,1,0,0,0,0,0,13,1,1,1,1,68.18720437,140.502484,4
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000300,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.18888545,149.1687959,862
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000301,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.18907273,151.1156216,2503
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000302,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.19214951,124.1942449,429
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000303,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.19333563,139.4706168,2004
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000304,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.20207993,136.6289877,1434
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000305,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.20356927,137.337521,1602
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000306,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.21506483,130.4768775,3334
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000307,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.218699,141.7919846,1720
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005c5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,68.22298419,124.2713427,83
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000308,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.22312242,131.3172397,825
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000309,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.22470986,162.811157,2197
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000006b9,1,2,1,2,2,1,2,1,2,1,1,1,1,1,68.22497741,162.2557358,256
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000030a,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.22536535,162.8861367,3335
1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000557,0,0,1,1,1,1,1,1,1,3,0,1,1,1,68.22689928,136.9550238,105
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000030b,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.2333516,151.387707,3065
1_1_1_2_1_1_1_1_2_1_1_1_1_1_2_0000000000000000000a,0,0,1,2,0,1,2,0,0,11,0,1,1,1,68.2357506,155.1718919,863
1_1_1_1_2_1_2_2_1_2_0000000000000000030c,0,0,1,1,0,0,0,0,0,15,1,1,1,0,68.23675836,135.6816651,1767
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000030d,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.23862226,151.2364499,1316
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000030e,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.23973258,133.7533001,1490
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000030f,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.24018294,141.1469132,1839
1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000024,0,0,1,1,1,1,1,1,1,3,1,1,1,1,68.24946233,131.3245214,127
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000310,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.24966745,149.7312357,2549
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000311,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.25315001,138.9333129,941
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000312,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.25527254,111.0868422,1494
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000313,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.25644529,150.2163101,2233
1_1_1_2_1_1_1_1_2_1_1_1_1_1_2_00000000000000000667,0,0,1,2,2,1,2,0,0,11,0,1,1,1,68.25793017,132.3176791,3202
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000314,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.26049861,141.9470811,649
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005c7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,68.26164014,139.354591,946
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000315,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.26606803,141.9746829,2921
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000316,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.27030417,123.3683748,1503
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000317,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.27095966,152.6292456,1093
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000318,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.27247575,162.8303668,2235
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000006ba,1,2,1,2,2,1,2,1,2,1,1,1,1,1,68.27276114,132.3204973,300
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000319,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.27436641,152.767772,2028
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000031a,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.28312855,135.3031097,1917
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000031b,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.28481409,153.8777894,1245
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000031c,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.28482301,162.8225544,2554
2_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000632,0,0,0,0,2,1,2,1,2,4,0,0,1,1,68.29259522,151.287239,325
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000031d,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.29333543,152.6776491,2190
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000031e,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.29655936,142.1822898,3390
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000031f,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.29745564,135.5351747,3370
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000320,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.29748685,150.2414371,1795
1_1_1_1_2_1_1_1_1_2_1_1_1_1_1_2_00000000000000000668,0,0,1,2,2,1,2,0,0,11,1,1,1,1,68.30497368,151.6332385,28
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000321,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.30530366,132.4910133,494
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000322,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.30553553,124.0955784,1907
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000323,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.30860339,151.7396237,2979
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005ca,1,1,1,1,1,1,1,1,1,1,1,1,1,1,68.30992329,124.3398791,7
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000324,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.31017745,134.8632996,3279
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000325,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.31093996,142.0259537,3096
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000326,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.31189867,133.5245036,1063
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000327,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.31355299,134.15758,3244
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000328,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.31395431,147.6311552,1190
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000329,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.31585835,133.813052,1873
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000032a,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.31941225,132.1336966,2518
1_1_1_1_2_1_2_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000007e,0,0,1,2,2,0,0,1,2,7,1,1,1,1,68.32455806,151.5304741,48
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000032b,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.33246404,137.620072,2207
